batsman,bowler,balls_faced,runs_scored,dismissals,strike_rate,avg_dismissal_type,bowler_type
SK Raina,M Ashwin,32,32,1,100.0,stumped,Unknown
SK Raina,M Kartik,15,22,0,146.66666666666666,,Unknown
SK Raina,M Markande,11,15,0,136.36363636363635,,Unknown
SK Raina,M Morkel,21,32,0,152.38095238095238,,Unknown
SK Raina,M Muralitharan,13,16,1,123.07692307692308,caught,Unknown
SK Raina,M Prasidh Krishna,15,18,0,120.0,,Unknown
SK Raina,M Vijay,5,13,0,260.0,,Unknown
SK Raina,MA Khote,5,5,1,100.0,caught,Unknown
SK Raina,MA Starc,15,16,0,106.66666666666667,,Unknown
SK Raina,MC Henriques,13,11,1,84.61538461538461,caught,Unknown
SK Raina,MG Johnson,46,64,2,139.1304347826087,caught,Unknown
SK Raina,MJ McClenaghan,37,50,1,135.13513513513513,caught,Unknown
SK Raina,MK Tiwary,3,8,0,266.66666666666663,,Unknown
SK Raina,MM Ali,8,14,1,175.0,caught,Unknown
SK Raina,MM Patel,37,63,2,170.27027027027026,caught,Unknown
SK Raina,MM Sharma,28,36,1,128.57142857142858,bowled,Unknown
SK Raina,MN Samuels,9,20,0,222.22222222222223,,Unknown
SK Raina,MP Stoinis,13,19,1,146.15384615384613,caught,Unknown
SK Raina,MS Gony,8,20,0,250.0,,Unknown
SK Raina,Mohammad Asif,4,3,0,75.0,,Unknown
SK Raina,Mohammed Shami,24,34,1,141.66666666666669,caught,Unknown
SK Raina,Mohammed Siraj,13,16,1,123.07692307692308,caught,Unknown
SK Raina,Mustafizur Rahman,8,9,0,112.5,,Unknown
SK Raina,ND Doshi,3,11,0,366.66666666666663,,Unknown
SK Raina,NLTC Perera,17,31,1,182.35294117647058,bowled,Unknown
SK Raina,NM Coulter-Nile,13,20,1,153.84615384615387,bowled,Unknown
SK Raina,Navdeep Saini,8,8,0,100.0,,Unknown
SK Raina,P Awana,24,51,1,212.5,caught,Unknown
SK Raina,P Kumar,47,85,3,180.85106382978725,caught,Unknown
SK Raina,P Negi,13,24,1,184.6153846153846,caught and bowled,Unknown
SK Raina,P Suyal,4,4,0,100.0,,Unknown
SK Raina,PJ Cummins,19,19,1,100.0,bowled,Unknown
SK Raina,PJ Sangwan,21,27,2,128.57142857142858,caught,Unknown
SK Raina,PM Sarvesh Kumar,5,9,0,180.0,,Unknown
SK Raina,PP Chawla,102,175,4,171.5686274509804,"caught, stumped",Unknown
SK Raina,PP Ojha,45,68,2,151.11111111111111,caught,Unknown
SK Raina,PV Tambe,10,4,0,40.0,,Unknown
SK Raina,PWH de Silva,4,10,0,250.0,,Unknown
SK Raina,Pankaj Singh,13,16,1,123.07692307692308,caught,Unknown
SK Raina,Parvez Rasool,5,4,0,80.0,,Unknown
SK Raina,R Ashwin,55,54,1,98.18181818181819,bowled,Unknown
SK Raina,R Bhatia,39,45,2,115.38461538461537,caught,Unknown
SK Raina,R Dhawan,5,3,0,60.0,,Unknown
SK Raina,R McLaren,7,5,0,71.42857142857143,,Unknown
SK Raina,R Ninan,10,20,1,200.0,caught,Unknown
SK Raina,R Parag,2,8,0,400.0,,Unknown
SK Raina,R Rampaul,4,2,0,50.0,,Unknown
SK Raina,R Sathish,6,16,0,266.66666666666663,,Unknown
SK Raina,R Shukla,3,4,0,133.33333333333331,,Unknown
SK Raina,R Tewatia,9,13,1,144.44444444444443,caught,Unknown
SK Raina,R Vinay Kumar,56,94,1,167.85714285714286,caught,Unknown
SK Raina,RD Chahar,12,12,1,100.0,lbw,Unknown
SK Raina,RE van der Merwe,9,6,1,66.66666666666666,caught,Unknown
SK Raina,RG Sharma,7,3,1,42.857142857142854,caught and bowled,Unknown
SK Raina,RJ Harris,7,2,1,28.57142857142857,caught,Unknown
SK Raina,RP Meredith,5,1,0,20.0,,Unknown
SK Raina,RP Singh,20,20,1,100.0,caught,Unknown
SK Raina,RR Powar,22,30,0,136.36363636363635,,Unknown
SK Raina,RS Bopara,4,3,1,75.0,run out,Unknown
SK Raina,Rashid Khan,37,47,3,127.02702702702702,"lbw, stumped",Spin
SK Raina,S Aravind,25,34,0,136.0,,Unknown
SK Raina,S Badree,3,1,0,33.33333333333333,,Unknown
SK Raina,S Gopal,19,25,1,131.57894736842107,caught,Unknown
SK Raina,S Kaul,28,33,1,117.85714285714286,bowled,Unknown
SK Raina,S Ladda,3,5,0,166.66666666666669,,Unknown
SK Raina,S Lamichhane,4,3,1,75.0,caught,Unknown
SK Raina,S Nadeem,13,22,0,169.23076923076923,,Unknown
SK Raina,S Rana,9,13,0,144.44444444444443,,Unknown
SK Raina,S Sreesanth,18,17,0,94.44444444444444,,Unknown
SK Raina,SB Bangar,6,6,1,100.0,caught,Unknown
SK Raina,SB Styris,10,8,0,80.0,,Unknown
SK Raina,SB Wagh,1,4,0,400.0,,Unknown
SK Raina,SE Rutherford,7,7,0,100.0,,Unknown
SK Raina,SJ Srivastava,3,2,0,66.66666666666666,,Unknown
SK Raina,SK Trivedi,56,92,1,164.28571428571428,caught,Unknown
SK Raina,SK Warne,62,65,3,104.83870967741935,"caught, bowled",Unknown
SK Raina,SL Malinga,62,71,2,114.51612903225808,"run out, caught",Unknown
SK Raina,SM Curran,4,2,1,50.0,caught,Unknown
SK Raina,SM Harwood,6,1,0,16.666666666666664,,Unknown
SK Raina,SM Pollock,4,5,0,125.0,,Unknown
SK Raina,SMSM Senanayake,4,6,0,150.0,,Unknown
SK Raina,SN Thakur,8,7,0,87.5,,Unknown
SK Raina,SP Narine,88,118,3,134.0909090909091,"run out, caught",Unknown
SK Raina,SR Watson,37,53,2,143.24324324324326,caught,Unknown
SK Raina,STR Binny,8,8,0,100.0,,Unknown
SK Raina,SW Tait,10,14,0,140.0,,Unknown
SK Raina,Sandeep Sharma,53,110,2,207.54716981132074,caught,Unknown
SK Raina,Shahid Afridi,17,23,0,135.29411764705884,,Unknown
SK Raina,Shakib Al Hasan,44,47,2,106.81818181818181,caught,Unknown
SK Raina,Shivam Mavi,3,3,0,100.0,,Unknown
SK Raina,Shoaib Ahmed,3,3,0,100.0,,Unknown
SK Raina,Sohail Tanvir,14,24,0,171.42857142857142,,Unknown
SK Raina,T Natarajan,12,16,0,133.33333333333331,,Unknown
SK Raina,T Shamsi,8,8,0,100.0,,Unknown
SK Raina,TA Boult,20,22,2,110.00000000000001,"lbw, caught",Unknown
SK Raina,TG Southee,7,5,0,71.42857142857143,,Unknown
SK Raina,TK Curran,7,4,0,57.14285714285714,,Unknown
SK Raina,TL Suman,7,21,0,300.0,,Unknown
SK Raina,TM Dilshan,22,22,1,100.0,caught,Unknown
SK Raina,TM Head,4,10,0,250.0,,Unknown
SK Raina,UT Yadav,93,93,3,100.0,caught,Unknown
SK Raina,V Kohli,12,15,0,125.0,,Unknown
SK Raina,V Pratap Singh,7,17,0,242.85714285714283,,Unknown
SK Raina,V Sehwag,3,6,0,200.0,,Unknown
SK Raina,V Shankar,7,8,0,114.28571428571428,,Unknown
SK Raina,VR Aaron,24,34,1,141.66666666666669,caught,Unknown
SK Raina,VR Iyer,1,1,0,100.0,,Unknown
SK Raina,VRV Singh,18,28,0,155.55555555555557,,Unknown
SK Raina,VS Yeligati,4,9,0,225.0,,Unknown
SK Raina,WA Mota,4,1,2,25.0,caught,Unknown
SK Raina,WD Parnell,6,17,0,283.33333333333337,,Unknown
SK Raina,WPUJC Vaas,3,6,1,200.0,caught,Unknown
SK Raina,Washington Sundar,6,7,0,116.66666666666667,,Unknown
SK Raina,Y Venugopal Rao,3,6,0,200.0,,Unknown
SK Raina,YA Abdulla,6,11,0,183.33333333333331,,Unknown
SK Raina,YK Pathan,64,70,3,109.375,caught,Unknown
SK Raina,YS Chahal,73,99,4,135.6164383561644,caught,Unknown
SK Raina,Yuvraj Singh,6,8,1,133.33333333333331,stumped,Unknown
SK Raina,Z Khan,39,62,2,158.97435897435898,caught,Unknown
SK Trivedi,A Kumble,1,0,1,0.0,run out,Unknown
SK Trivedi,A Mishra,2,1,0,50.0,,Unknown
SK Trivedi,A Nehra,6,4,0,66.66666666666666,,Unknown
SK Trivedi,AB Dinda,2,4,1,200.0,caught,Unknown
SK Trivedi,B Lee,1,0,1,0.0,bowled,Unknown
SK Trivedi,DJ Bravo,2,0,1,0.0,bowled,Unknown
SK Trivedi,DL Vettori,2,1,0,50.0,,Unknown
SK Trivedi,DP Nannes,4,2,0,50.0,,Unknown
SK Trivedi,DR Smith,3,5,1,166.66666666666669,bowled,Unknown
SK Trivedi,DW Steyn,1,0,0,0.0,,Unknown
SK Trivedi,GD McGrath,1,1,0,100.0,,Unknown
SK Trivedi,JDP Oram,2,2,0,100.0,,Unknown
SK Trivedi,KA Pollard,1,2,0,200.0,,Unknown
SK Trivedi,L Balaji,1,0,1,0.0,caught,Unknown
SK Trivedi,MF Maharoof,4,1,0,25.0,,Unknown
SK Trivedi,MM Patel,2,3,0,150.0,,Unknown
SK Trivedi,Mohammad Asif,2,1,0,50.0,,Unknown
SK Trivedi,R Rampaul,2,2,1,100.0,caught,Unknown
SK Trivedi,RG Sharma,2,1,0,50.0,,Unknown
SK Trivedi,RJ Harris,4,4,0,100.0,,Unknown
SK Trivedi,RP Singh,7,1,1,14.285714285714285,bowled,Unknown
SK Trivedi,S Ladda,4,6,0,150.0,,Unknown
SK Trivedi,SL Malinga,3,0,0,0.0,,Unknown
SK Trivedi,Shakib Al Hasan,1,0,0,0.0,,Unknown
SK Trivedi,V Sehwag,1,1,0,100.0,,Unknown
SK Warne,A Kumble,6,0,2,0.0,"stumped, bowled",Unknown
SK Warne,A Mishra,7,6,3,85.71428571428571,"stumped, run out",Unknown
SK Warne,A Symonds,3,16,0,533.3333333333333,,Unknown
SK Warne,AB Agarkar,4,1,1,25.0,bowled,Unknown
SK Warne,AB Dinda,4,3,0,75.0,,Unknown
SK Warne,B Geeves,6,10,0,166.66666666666669,,Unknown
SK Warne,B Lee,1,1,0,100.0,,Unknown
SK Warne,BA Bhatt,3,5,0,166.66666666666669,,Unknown
SK Warne,CH Gayle,2,2,0,100.0,,Unknown
SK Warne,CK Langeveldt,3,2,0,66.66666666666666,,Unknown
SK Warne,DL Vettori,6,4,0,66.66666666666666,,Unknown
SK Warne,DS Kulkarni,4,1,1,25.0,caught,Unknown
SK Warne,GD McGrath,4,1,0,25.0,,Unknown
SK Warne,Harmeet Singh,1,0,0,0.0,,Unknown
SK Warne,I Sharma,5,4,0,80.0,,Unknown
SK Warne,IK Pathan,9,11,0,122.22222222222223,,Unknown
SK Warne,JA Morkel,8,12,1,150.0,run out,Unknown
SK Warne,JD Ryder,4,3,0,75.0,,Unknown
SK Warne,JDP Oram,4,1,0,25.0,,Unknown
SK Warne,L Balaji,12,6,1,50.0,caught,Unknown
SK Warne,LR Shukla,13,10,0,76.92307692307693,,Unknown
SK Warne,M Kartik,1,1,0,100.0,,Unknown
SK Warne,M Muralitharan,1,0,0,0.0,,Unknown
SK Warne,M Ntini,3,6,0,200.0,,Unknown
SK Warne,MF Maharoof,2,0,2,0.0,bowled,Unknown
SK Warne,P Kumar,1,1,0,100.0,,Unknown
SK Warne,PJ Sangwan,5,5,0,100.0,,Unknown
SK Warne,PP Chawla,5,6,0,120.0,,Unknown
SK Warne,PP Ojha,8,4,1,50.0,caught,Unknown
SK Warne,R Vinay Kumar,5,3,0,60.0,,Unknown
SK Warne,RG Sharma,1,0,1,0.0,bowled,Unknown
SK Warne,RP Singh,6,3,1,50.0,run out,Unknown
SK Warne,RR Powar,2,2,0,100.0,,Unknown
SK Warne,RR Raje,4,6,0,150.0,,Unknown
SK Warne,SB Jakati,4,9,0,225.0,,Unknown
SK Warne,SE Bond,4,0,1,0.0,caught,Unknown
SK Warne,SK Raina,2,0,1,0.0,caught,Unknown
SK Warne,SL Malinga,1,1,0,100.0,,Unknown
SK Warne,SS Sarkar,8,6,0,75.0,,Unknown
SK Warne,Shahid Afridi,3,4,0,133.33333333333331,,Unknown
SK Warne,Shakib Al Hasan,2,1,0,50.0,,Unknown
SK Warne,Shoaib Ahmed,3,2,0,66.66666666666666,,Unknown
SK Warne,Umar Gul,2,2,1,100.0,run out,Unknown
SK Warne,V Sehwag,2,5,0,250.0,,Unknown
SK Warne,VRV Singh,5,5,0,100.0,,Unknown
SK Warne,VY Mahesh,1,0,1,0.0,caught,Unknown
SK Warne,Y Venugopal Rao,6,15,0,250.0,,Unknown
SK Warne,YA Abdulla,8,7,0,87.5,,Unknown
SK Warne,Yuvraj Singh,6,3,0,50.0,,Unknown
SL Malinga,A Singh,1,0,1,0.0,bowled,Unknown
SL Malinga,AB Dinda,2,0,0,0.0,,Unknown
SL Malinga,AD Mathews,4,5,0,125.0,,Unknown
SL Malinga,Azhar Mahmood,1,1,0,100.0,,Unknown
SL Malinga,BW Hilfenhaus,7,6,1,85.71428571428571,bowled,Unknown
SL Malinga,DE Bollinger,1,1,0,100.0,,Unknown
SL Malinga,DJ Bravo,9,2,2,22.22222222222222,caught,Unknown
SL Malinga,IK Pathan,1,0,1,0.0,run out,Unknown
SL Malinga,Imran Tahir,6,1,0,16.666666666666664,,Unknown
SL Malinga,J Botha,3,1,0,33.33333333333333,,Unknown
SL Malinga,J Syed Mohammad,4,6,1,150.0,caught,Unknown
SL Malinga,JA Morkel,4,8,0,200.0,,Unknown
SL Malinga,JP Faulkner,8,5,1,62.5,bowled,Unknown
SL Malinga,KK Cooper,5,3,0,60.0,,Unknown
SL Malinga,L Balaji,3,1,1,33.33333333333333,caught,Unknown
SL Malinga,M Morkel,7,4,0,57.14285714285714,,Unknown
SL Malinga,MA Starc,1,1,0,100.0,,Unknown
SL Malinga,MM Patel,1,0,1,0.0,run out,Unknown
SL Malinga,NM Coulter-Nile,1,0,0,0.0,,Unknown
SL Malinga,R Rampaul,1,0,0,0.0,,Unknown
SL Malinga,RA Jadeja,2,1,1,50.0,bowled,Unknown
SL Malinga,SN Thakur,2,7,0,350.0,,Unknown
SL Malinga,SP Narine,3,7,0,233.33333333333334,,Unknown
SL Malinga,UT Yadav,7,7,1,100.0,bowled,Unknown
SL Malinga,VR Aaron,1,1,0,100.0,,Unknown
SL Malinga,Z Khan,1,1,0,100.0,,Unknown
SM Curran,A Nortje,2,4,1,200.0,bowled,Unknown
SM Curran,A Zampa,10,9,0,90.0,,Unknown
SM Curran,AD Russell,9,15,1,166.66666666666669,caught,Unknown
SM Curran,AR Patel,16,19,0,118.75,,Unknown
SM Curran,AS Joseph,6,4,0,66.66666666666666,,Unknown
SM Curran,AS Rajpoot,1,1,0,100.0,,Unknown
SM Curran,Abdul Samad,2,7,0,350.0,,Unknown
SM Curran,Arjun Tendulkar,4,11,0,275.0,,Unknown
SM Curran,Avesh Khan,19,32,0,168.42105263157893,,Unknown
SM Curran,Azmatullah Omarzai,6,7,1,116.66666666666667,caught,Unknown
SM Curran,B Kumar,1,1,0,100.0,,Unknown
SM Curran,BA Stokes,2,7,0,350.0,,Unknown
SM Curran,C Green,14,27,0,192.85714285714286,,Unknown
SM Curran,C Sakariya,4,11,0,275.0,,Unknown
SM Curran,CH Morris,2,1,1,50.0,caught,Unknown
SM Curran,CR Woakes,3,5,1,166.66666666666669,bowled,Unknown
SM Curran,CV Varun,17,15,0,88.23529411764706,,Unknown
SM Curran,G Coetzee,4,5,0,125.0,,Unknown
SM Curran,GJ Maxwell,5,5,0,100.0,,Unknown
SM Curran,HF Gurney,8,24,0,300.0,,Unknown
SM Curran,HR Shokeen,6,11,0,183.33333333333331,,Unknown
SM Curran,HV Patel,4,1,0,25.0,,Unknown
SM Curran,Imran Tahir,4,5,0,125.0,,Unknown
SM Curran,JC Archer,16,16,1,100.0,caught and bowled,Unknown
SM Curran,JD Unadkat,4,8,0,200.0,,Unknown
SM Curran,JJ Bumrah,16,19,3,118.75,caught,Unknown
SM Curran,JO Holder,2,1,0,50.0,,Unknown
SM Curran,K Gowtham,2,2,0,100.0,,Unknown
SM Curran,K Rabada,2,1,0,50.0,,Unknown
SM Curran,KA Maharaj,4,3,1,75.0,caught,Unknown
SM Curran,KA Pollard,2,2,0,100.0,,Unknown
SM Curran,KH Pandya,13,23,0,176.9230769230769,,Unknown
SM Curran,KK Ahmed,21,32,1,152.38095238095238,bowled,Unknown
SM Curran,KL Nagarkoti,3,3,0,100.0,,Unknown
SM Curran,KR Sen,5,2,0,40.0,,Unknown
SM Curran,KV Sharma,3,3,0,100.0,,Unknown
SM Curran,Kartik Tyagi,5,6,0,120.0,,Unknown
SM Curran,Kuldeep Yadav,19,15,0,78.94736842105263,,Unknown
SM Curran,LH Ferguson,11,14,2,127.27272727272727,"run out, bowled",Unknown
SM Curran,M Jansen,5,11,0,220.00000000000003,,Unknown
SM Curran,M Markande,4,4,1,100.0,caught,Unknown
SM Curran,M Pathirana,6,6,1,100.0,bowled,Unknown
SM Curran,M Prasidh Krishna,1,1,0,100.0,,Unknown
SM Curran,M Theekshana,7,10,0,142.85714285714286,,Unknown
SM Curran,MM Ali,6,3,1,50.0,lbw,Unknown
SM Curran,MM Sharma,16,10,1,62.5,caught,Unknown
SM Curran,MR Marsh,17,31,0,182.35294117647058,,Unknown
SM Curran,Mayank Dagar,2,3,0,150.0,,Unknown
SM Curran,Mohammad Nabi,3,5,0,166.66666666666669,,Unknown
SM Curran,Mohammed Shami,4,7,0,175.0,,Unknown
SM Curran,Mohammed Siraj,7,3,0,42.857142857142854,,Unknown
SM Curran,Mohsin Khan,1,0,1,0.0,caught,Unknown
SM Curran,Mukesh Kumar,2,7,0,350.0,,Unknown
SM Curran,Mustafizur Rahman,9,5,1,55.55555555555556,run out,Unknown
SM Curran,NM Coulter-Nile,20,16,0,80.0,,Unknown
SM Curran,Navdeep Saini,6,7,0,116.66666666666667,,Unknown
SM Curran,Naveen-ul-Haq,4,6,1,150.0,caught,Unknown
SM Curran,Nithish Kumar Reddy,8,13,0,162.5,,Unknown
SM Curran,Noor Ahmad,6,5,0,83.33333333333334,,Unknown
SM Curran,P Dubey,11,8,1,72.72727272727273,caught,Unknown
SM Curran,PJ Cummins,5,3,0,60.0,,Unknown
SM Curran,PP Chawla,5,2,0,40.0,,Unknown
SM Curran,PWH de Silva,1,1,0,100.0,,Unknown
SM Curran,R Ashwin,14,15,0,107.14285714285714,,Unknown
SM Curran,R Tewatia,7,15,1,214.28571428571428,stumped,Unknown
SM Curran,RA Jadeja,16,17,1,106.25,caught,Unknown
SM Curran,RD Chahar,10,13,0,130.0,,Unknown
SM Curran,RJ Gleeson,9,10,0,111.11111111111111,,Unknown
SM Curran,RP Meredith,3,4,0,133.33333333333331,,Unknown
SM Curran,Rashid Khan,16,16,1,100.0,lbw,Spin
SM Curran,Ravi Bishnoi,5,9,1,180.0,caught,Unknown
SM Curran,S Gopal,8,8,1,100.0,caught,Unknown
SM Curran,S Lamichhane,8,8,2,100.0,"lbw, caught and bowled",Unknown
SM Curran,SC Kuggeleijn,1,0,0,0.0,,Unknown
SM Curran,SN Thakur,8,15,0,187.5,,Unknown
SM Curran,SP Narine,23,39,1,169.56521739130434,caught,Unknown
SM Curran,Sandeep Sharma,25,22,1,88.0,bowled,Unknown
SM Curran,Simarjeet Singh,6,4,0,66.66666666666666,,Unknown
SM Curran,Sumit Kumar,2,5,0,250.0,,Unknown
SM Curran,Suyash Sharma,2,0,1,0.0,caught,Unknown
SM Curran,Swapnil Singh,4,6,0,150.0,,Unknown
SM Curran,T Natarajan,12,16,1,133.33333333333331,caught,Unknown
SM Curran,TA Boult,10,19,1,190.0,bowled,Unknown
SM Curran,TG Southee,4,10,0,250.0,,Unknown
SM Curran,TK Curran,8,22,0,275.0,,Unknown
SM Curran,TU Deshpande,3,0,1,0.0,caught,Unknown
SM Curran,Vijaykumar Vyshak,4,5,1,125.0,run out,Unknown
SM Curran,Washington Sundar,3,5,0,166.66666666666669,,Unknown
SM Curran,YS Chahal,23,48,0,208.69565217391303,,Unknown
SM Curran,Yash Dayal,6,8,1,133.33333333333331,caught,Unknown
SM Harwood,DR Smith,4,3,0,75.0,,Unknown
SM Harwood,FH Edwards,3,0,0,0.0,,Unknown
SM Harwood,JA Morkel,2,2,0,100.0,,Unknown
SM Harwood,L Balaji,4,3,0,75.0,,Unknown
SM Harwood,SB Jakati,1,1,0,100.0,,Unknown
SM Katich,A Nehra,3,2,0,66.66666666666666,,Unknown
SM Katich,A Singh,1,1,0,100.0,,Unknown
SM Katich,A Symonds,6,1,2,16.666666666666664,"run out, caught",Unknown
SM Katich,AB Agarkar,6,9,0,150.0,,Unknown
SM Katich,AB Dinda,6,10,0,166.66666666666669,,Unknown
SM Katich,BJ Hodge,2,0,1,0.0,caught,Unknown
SM Katich,CH Gayle,1,0,0,0.0,,Unknown
SM Katich,DS Kulkarni,2,0,1,0.0,caught,Unknown
SM Katich,GD McGrath,13,17,0,130.76923076923077,,Unknown
SM Katich,I Sharma,6,7,0,116.66666666666667,,Unknown
SM Katich,JA Morkel,8,14,0,175.0,,Unknown
SM Katich,JDP Oram,4,5,0,125.0,,Unknown
SM Katich,Joginder Sharma,5,9,0,180.0,,Unknown
SM Katich,KP Appanna,2,1,0,50.0,,Unknown
SM Katich,L Balaji,1,0,1,0.0,caught,Unknown
SM Katich,LR Shukla,4,2,0,50.0,,Unknown
SM Katich,M Muralitharan,10,5,1,50.0,bowled,Unknown
SM Katich,MF Maharoof,13,13,1,100.0,caught,Unknown
SM Katich,MS Gony,12,27,0,225.0,,Unknown
SM Katich,Mohammad Asif,10,21,0,210.0,,Unknown
SM Katich,P Amarnath,3,3,0,100.0,,Unknown
SM Katich,PJ Sangwan,6,18,0,300.0,,Unknown
SM Katich,R Ashwin,3,0,0,0.0,,Unknown
SM Katich,R Bhatia,5,2,1,40.0,run out,Unknown
SM Katich,RE van der Merwe,3,2,0,66.66666666666666,,Unknown
SM Katich,RG Sharma,3,0,1,0.0,caught,Unknown
SM Katich,RJ Harris,4,6,0,150.0,,Unknown
SM Katich,RP Singh,6,11,0,183.33333333333331,,Unknown
SM Katich,S Tyagi,1,1,0,100.0,,Unknown
SM Katich,SB Jakati,7,14,0,200.0,,Unknown
SM Katich,SC Ganguly,4,6,0,150.0,,Unknown
SM Katich,SK Trivedi,3,4,1,133.33333333333331,bowled,Unknown
SM Katich,SM Harwood,4,1,0,25.0,,Unknown
SM Katich,Shoaib Ahmed,3,2,0,66.66666666666666,,Unknown
SM Katich,Shoaib Malik,11,16,0,145.45454545454547,,Unknown
SM Katich,T Thushara,1,1,0,100.0,,Unknown
SM Katich,VY Mahesh,4,6,0,150.0,,Unknown
SM Katich,YK Pathan,5,4,0,80.0,,Unknown
SM Pollock,A Mishra,4,3,0,75.0,,Unknown
SM Pollock,B Akhil,1,4,0,400.0,,Unknown
SM Pollock,B Geeves,3,1,0,33.33333333333333,,Unknown
SM Pollock,B Lee,4,2,0,50.0,,Unknown
SM Pollock,D Kalyankrishna,3,6,0,200.0,,Unknown
SM Pollock,DNT Zoysa,2,2,0,100.0,,Unknown
SM Pollock,GD McGrath,9,15,0,166.66666666666669,,Unknown
SM Pollock,IK Pathan,2,2,0,100.0,,Unknown
SM Pollock,Joginder Sharma,4,4,0,100.0,,Unknown
SM Pollock,M Muralitharan,6,2,0,33.33333333333333,,Unknown
SM Pollock,MF Maharoof,3,5,1,166.66666666666669,bowled,Unknown
SM Pollock,MS Gony,5,4,0,80.0,,Unknown
SM Pollock,Mohammad Asif,10,24,0,240.0,,Unknown
SM Pollock,P Amarnath,3,7,1,233.33333333333334,bowled,Unknown
SM Pollock,P Kumar,4,8,0,200.0,,Unknown
SM Pollock,PP Chawla,8,2,0,25.0,,Unknown
SM Pollock,PP Ojha,8,8,0,100.0,,Unknown
SM Pollock,R Vinay Kumar,3,11,0,366.66666666666663,,Unknown
SM Pollock,RP Singh,3,0,0,0.0,,Unknown
SM Pollock,S Sreesanth,2,4,1,200.0,caught,Unknown
SM Pollock,SB Bangar,7,13,1,185.71428571428572,bowled,Unknown
SM Pollock,Shahid Afridi,8,2,0,25.0,,Unknown
SM Pollock,Shoaib Malik,1,1,0,100.0,,Unknown
SM Pollock,Sohail Tanvir,1,0,1,0.0,caught,Unknown
SM Pollock,V Sehwag,1,0,0,0.0,,Unknown
SM Pollock,VRV Singh,5,12,0,240.0,,Unknown
SM Pollock,VY Mahesh,1,0,1,0.0,caught,Unknown
SM Pollock,Yuvraj Singh,1,0,1,0.0,caught,Unknown
SM Pollock,Z Khan,4,5,1,125.0,bowled,Unknown
SMSM Senanayake,CH Morris,3,1,0,33.33333333333333,,Unknown
SMSM Senanayake,Harmeet Singh,1,0,0,0.0,,Unknown
SMSM Senanayake,JA Morkel,2,2,0,100.0,,Unknown
SMSM Senanayake,P Kumar,2,1,1,50.0,run out,Unknown
SMSM Senanayake,R Ashwin,3,2,0,66.66666666666666,,Unknown
SMSM Senanayake,RA Jadeja,5,2,0,40.0,,Unknown
SN Khan,A Nehra,6,3,1,50.0,caught,Unknown
SN Khan,AD Russell,7,11,1,157.14285714285714,caught,Unknown
SN Khan,AJ Hosein,2,2,0,100.0,,Unknown
SN Khan,AJ Tye,5,3,0,60.0,,Unknown
SN Khan,AR Patel,11,6,1,54.54545454545454,caught,Unknown
SN Khan,AS Joseph,6,4,0,66.66666666666666,,Unknown
SN Khan,Abhishek Sharma,2,1,0,50.0,,Unknown
SN Khan,Anureet Singh,7,8,1,114.28571428571428,caught,Unknown
SN Khan,Arshdeep Singh,5,6,1,120.0,caught,Unknown
SN Khan,Avesh Khan,13,26,0,200.0,,Unknown
SN Khan,B Kumar,5,22,0,440.00000000000006,,Unknown
SN Khan,B Laughlin,1,0,1,0.0,caught,Unknown
SN Khan,BA Stokes,7,12,0,171.42857142857142,,Unknown
SN Khan,Basil Thampi,3,11,0,366.66666666666663,,Unknown
SN Khan,CH Morris,6,10,0,166.66666666666669,,Unknown
SN Khan,DJ Bravo,12,17,1,141.66666666666669,caught,Unknown
SN Khan,DL Chahar,10,13,0,130.0,,Unknown
SN Khan,DS Kulkarni,10,17,0,170.0,,Unknown
SN Khan,GH Vihari,3,6,0,200.0,,Unknown
SN Khan,HH Pandya,12,10,0,83.33333333333334,,Unknown
SN Khan,HV Patel,12,12,2,100.0,"caught, run out",Unknown
SN Khan,Harbhajan Singh,8,5,0,62.5,,Unknown
SN Khan,Harpreet Brar,5,14,0,280.0,,Unknown
SN Khan,IC Pandey,2,2,0,100.0,,Unknown
SN Khan,IS Sodhi,2,1,0,50.0,,Unknown
SN Khan,Imran Tahir,13,11,0,84.61538461538461,,Unknown
SN Khan,J Little,4,4,0,100.0,,Unknown
SN Khan,JC Archer,5,5,0,100.0,,Unknown
SN Khan,JD Unadkat,6,10,0,166.66666666666669,,Unknown
SN Khan,JJ Bumrah,17,24,1,141.1764705882353,caught,Unknown
SN Khan,JL Pattinson,1,0,1,0.0,lbw,Unknown
SN Khan,JO Holder,8,6,0,75.0,,Unknown
SN Khan,JP Faulkner,3,6,0,200.0,,Unknown
SN Khan,K Gowtham,4,10,0,250.0,,Unknown
SN Khan,K Rabada,10,10,0,100.0,,Unknown
SN Khan,KH Pandya,10,9,0,90.0,,Unknown
SN Khan,Kuldeep Yadav,4,2,0,50.0,,Unknown
SN Khan,LS Livingstone,2,3,0,150.0,,Unknown
SN Khan,M Jansen,5,7,0,140.0,,Unknown
SN Khan,M Markande,9,5,2,55.55555555555556,"stumped, caught",Unknown
SN Khan,M Prasidh Krishna,6,3,0,50.0,,Unknown
SN Khan,MA Wood,6,0,1,0.0,caught,Unknown
SN Khan,MG Johnson,5,3,1,60.0,caught,Unknown
SN Khan,MJ McClenaghan,5,11,0,220.00000000000003,,Unknown
SN Khan,MM Ali,6,3,0,50.0,,Unknown
SN Khan,MM Sharma,4,6,0,150.0,,Unknown
SN Khan,MP Stoinis,3,6,0,200.0,,Unknown
